English_Name;Native_Name;Glottocode;near_ISO6393;639-3;639-2_B;639-2_T;639-1;Scope;Language_Type;#L1_Speakers
East Awin;0;east2522;awi;0;0;0;0;0;0;Unknow
North Awin;0;nort2932;awi;0;0;0;0;0;0;Unknow
South Awin;0;sout2952;awi;0;0;0;0;0;0;Unknow
Dzubukua;0;dzub1241;0;0;0;0;0;0;0;Unknow
Kamurú;0;kamu1237;0;0;0;0;0;0;0;Unknow
Kipea;0;kipe1235;0;0;0;0;0;0;0;Unknow
Sabujá;0;sabu1246;0;0;0;0;0;0;0;Unknow
Georgian-Zan;0;geor1252;0;0;0;0;0;0;0;Unknow
Georgic;0;geor1253;0;0;0;0;0;0;0;Unknow
Zan;0;zann1245;0;0;0;0;0;0;0;Unknow
Old Georgian;0;oldg1234;0;oge;0;0;0;I;H;Unknow
Central Georgian;0;cent2387;kat;0;0;0;0;0;0;Unknow
Eastern Georgian;0;east2870;kat;0;0;0;0;0;0;Unknow
Northwest Georgian;0;nort3381;kat;0;0;0;0;0;0;Unknow
Northeast Georgian;0;nort3382;kat;0;0;0;0;0;0;Unknow
Southwest Georgian;0;sout3358;kat;0;0;0;0;0;0;Unknow
Kartlian;0;imer1247;kat;0;0;0;0;0;0;Unknow
Meskhur-Javakhuri;0;mesk1241;kat;0;0;0;0;0;0;Unknow
Lower Kartlian;0;lowe1458;kat;0;0;0;0;0;0;Unknow
Upper Kartlian;0;uppe1479;kat;0;0;0;0;0;0;Unknow
Fereydan;0;fere1244;kat;0;0;0;0;0;0;Unknow
Ingilo;0;ingi1240;kat;0;0;0;0;0;0;Unknow
Kaxetian;0;kaxe1238;kat;0;0;0;0;0;0;Unknow
Tianetian;0;tian1239;kat;0;0;0;0;0;0;Unknow
Imeretian-Judeo-Georgian;0;imer1250;kat;0;0;0;0;0;0;Unknow
Racha-Lechxum;0;rach1238;kat;0;0;0;0;0;0;Unknow
Imeretian;0;imer1248;kat;0;0;0;0;0;0;Unknow
Judeo-Georgian;0;jude1258;0;jge;0;0;0;I;L;Unknow
Lower Imeretian;0;lowe1457;kat;0;0;0;0;0;0;Unknow
Upper Imeretian;0;uppe1478;kat;0;0;0;0;0;0;Unknow
Moxev;0;moxe1238;kat;0;0;0;0;0;0;Unknow
Mtiuletian-Gudamaqrian;0;mtiu1238;kat;0;0;0;0;0;0;Unknow
Pshav;0;psha1238;kat;0;0;0;0;0;0;Unknow
Tush;0;tush1241;kat;0;0;0;0;0;0;Unknow
Xevsur;0;xevs1238;kat;0;0;0;0;0;0;Unknow
Adzhar;0;adzh1238;kat;0;0;0;0;0;0;Unknow
Gurian;0;guri1246;kat;0;0;0;0;0;0;Unknow
Imerxev;0;imer1249;kat;0;0;0;0;0;0;Unknow
Eastern Laz;0;sena1260;lzz;0;0;0;0;0;0;Unknow
Vice-Arxava;0;vice1240;lzz;0;0;0;0;0;0;Unknow
Western Laz;0;west2932;lzz;0;0;0;0;0;0;Unknow
Chxala;0;chxa1238;lzz;0;0;0;0;0;0;Unknow
Xopa;0;xopa1238;lzz;0;0;0;0;0;0;Unknow
Atina-Pazar;0;atin1240;lzz;0;0;0;0;0;0;Unknow
Samurzakan-Zugdidi;0;samu1241;lzz;0;0;0;0;0;0;Unknow
Samurzakano-Zugdidi;0;samu1244;xmf;0;0;0;0;0;0;Unknow
Senaki;0;sena1272;xmf;0;0;0;0;0;0;Unknow
Lashx;0;lash1242;sva;0;0;0;0;0;0;Unknow
Lentex;0;lent1241;sva;0;0;0;0;0;0;Unknow
Lower Bal;0;lowe1397;sva;0;0;0;0;0;0;Unknow
Upper Bal;0;uppe1407;sva;0;0;0;0;0;0;Unknow
Katla-Julud;0;katl1236;0;0;0;0;0;0;0;Unknow
Julud;0;julu1237;0;0;0;0;0;0;0;Unknow
Bombori;0;bomb1239;kcr;0;0;0;0;0;0;Unknow
Karoka;0;karo1251;kcr;0;0;0;0;0;0;Unknow
Kateik;0;kate1235;kcr;0;0;0;0;0;0;Unknow
Kiddu;0;kidd1235;kcr;0;0;0;0;0;0;Unknow
Kirkpong;0;kirk1236;kcr;0;0;0;0;0;0;Unknow
Koldrong;0;kold1235;kcr;0;0;0;0;0;0;Unknow
Katukína-Kanamarí;0;kana1291;0;0;0;0;0;0;0;Unknow
Katawixi;0;kata1270;0;xat;0;0;0;I;L;Unknow
Kanamarí do Juruá-Japurá-Xeruã-Itaquaí-Jutaí;0;cuti1242;knm;0;0;0;0;0;0;Unknow
Katukína do Biá-Ipixuna;0;katu1276;knm;0;0;0;0;0;0;Unknow
Tshom-Djapa;0;tsho1239;knm;0;0;0;0;0;0;Unknow
Kaure-Narau;0;kaur1271;0;0;0;0;0;0;0;Unknow
Kosadle;0;kosa1251;0;kiq;0;0;0;I;L;Unknow
Alacalufe-Austral;0;alac1239;0;0;0;0;0;0;0;Unknow
North Central Alacufan;0;nort1506;0;0;0;0;0;0;0;Unknow
Alacalufe-Central;0;alac1240;0;0;0;0;0;0;0;Unknow
Qawasqar;0;qawa1238;0;alc;0;0;0;I;L;Unknow
Wellington Kawésqar;0;aksa1237;alc;0;0;0;0;0;0;Unknow
Tawokser;0;tawo1245;alc;0;0;0;0;0;0;Unknow
Kaygir-Tamagario;0;kayg1237;0;0;0;0;0;0;0;Unknow
East Keram;0;east2864;0;0;0;0;0;0;0;Unknow
Ulmapo;0;mong1343;0;0;0;0;0;0;0;Unknow
Ap Ma;0;apma1241;0;kbx;0;0;0;I;L;10K-100K
Northern Ambakich;0;nort2931;aew;0;0;0;0;0;0;Unknow
Southern Ambakich;0;sout2951;aew;0;0;0;0;0;0;Unknow
Kambaramba;0;kamb1306;kbx;0;0;0;0;0;0;Unknow
Mwakai-Pondi;0;mwak1234;0;0;0;0;0;0;0;Unknow
Ulwa (Papua New Guinea);0;yaul1241;0;0;0;0;0;0;0;Unknow
Pondi;0;lang1328;0;0;0;0;0;0;0;Unknow
Mwakai;0;mong1344;0;0;0;0;0;0;0;Unknow
Kaimbal;0;kaim1242;mgt;0;0;0;0;0;0;Unknow
Mongol (Papua New Guinea);0;mong1348;mgt;0;0;0;0;0;0;Unknow
Manu;0;manu1264;yla;0;0;0;0;0;0;Unknow
Maruat-Dimiri-Yaul;0;maru1253;yla;0;0;0;0;0;0;Unknow
Eastern Keres;0;east1472;0;kee;0;0;0;I;L;Unknow
Western Keres;0;west2632;0;kjq;0;0;0;I;L;Unknow
Cochiti;0;coch1273;kee;0;0;0;0;0;0;Unknow
San Felipe;0;sanf1260;kee;0;0;0;0;0;0;Unknow
Santo Domingo;0;sant1425;kee;0;0;0;0;0;0;Unknow
Santa Ana;0;sant1426;kee;0;0;0;0;0;0;Unknow
Zia (United States);0;ziaa1251;kee;0;0;0;0;0;0;Unknow
Acoma;0;acom1246;kjq;0;0;0;0;0;0;Unknow
Khoe;0;khoe1241;0;0;0;0;0;0;0;Unknow
Non-Khoekhoe;0;nonk1236;0;0;0;0;0;0;0;Unknow
North Khoekhoe;0;nort3245;0;0;0;0;0;0;0;Unknow
South Khoekhoe;0;sout3214;0;0;0;0;0;0;0;Unknow
Hai//om-Akhoe;0;haio1238;0;0;0;0;0;0;0;Unknow
Nama (Namibia);0;nama1264;0;0;0;0;0;0;0;Unknow
Akhoe;0;akho1238;hgm;0;0;0;0;0;0;Unknow
Hai||um;0;hain1254;hgm;0;0;0;0;0;0;Unknow
Kede;0;kedi1239;hgm;0;0;0;0;0;0;Unknow
Central Damara;0;cent2051;naq;0;0;0;0;0;0;Unknow
Damara;0;dama1270;naq;0;0;0;0;0;0;Unknow
Gimsbok Nama;0;gims1238;naq;0;0;0;0;0;0;Unknow
Nama;0;nama1265;naq;0;0;0;0;0;0;Unknow
Namidama;0;nami1255;naq;0;0;0;0;0;0;Unknow
Sesfontein Damara;0;sesf1238;naq;0;0;0;0;0;0;Unknow
Korana;0;kora1292;0;kqz;0;0;0;I;E;Unknow
Xiri;0;xiri1242;0;xii;0;0;0;I;L;Unknow
Eini;0;eini1234;kqz;0;0;0;0;0;0;Unknow
Gysiqua;0;gysi1234;kqz;0;0;0;0;0;0;Unknow
Kora;0;kora1299;kqz;0;0;0;0;0;0;Unknow
Upper Orange River Korana;0;uppe1468;kqz;0;0;0;0;0;0;Unknow
Ost-Kxoe;0;ostk1235;0;0;0;0;0;0;0;Unknow
Ts'ixa;0;tsix1234;0;0;0;0;0;0;0;Unknow
West-Kxoe;0;west2506;0;0;0;0;0;0;0;Unknow
Shua;0;shua1254;0;shg;0;0;0;I;L;Unknow
Tshwa Khoe;0;tshw1239;0;0;0;0;0;0;0;Unknow
||'Aiye;0;aiye1242;shg;0;0;0;0;0;0;Unknow
Cara (Botswana);0;cara1246;shg;0;0;0;0;0;0;Unknow
Danisi;0;dani1286;shg;0;0;0;0;0;0;Unknow
Deti;0;deti1240;shg;0;0;0;0;0;0;Unknow
Ganádi;0;gana1276;shg;0;0;0;0;0;0;Unknow
N|oo-Khwe;0;nook1246;shg;0;0;0;0;0;0;Unknow
|Oree-Khwe;0;oree1238;shg;0;0;0;0;0;0;Unknow
Shua-Khwe;0;shua1255;shg;0;0;0;0;0;0;Unknow
Tshidi-Khwe;0;tshi1238;shg;0;0;0;0;0;0;Unknow
|Xaise;0;xais1238;shg;0;0;0;0;0;0;Unknow
Southern Tshwa;0;kuaa1238;0;0;0;0;0;0;0;Unknow
Northern Tshwa;0;tsoa1238;0;0;0;0;0;0;0;Unknow
Cua (Tshwa);0;cuat1240;tyu;0;0;0;0;0;0;Unknow
Kua;0;kuaa1239;tyu;tyu;0;0;0;I;L;Unknow
Tsua;0;tsua1234;tyu;0;0;0;0;0;0;Unknow
Gǁabak’e;0;gaba1234;hio;0;0;0;0;0;0;Unknow
Tcire-Tcire;0;tcir1234;hio;0;0;0;0;0;0;Unknow
Tjwao;0;tjwa1234;hio;0;0;0;0;0;0;Unknow
Kxoe-Ani;0;kxoe1242;0;0;0;0;0;0;0;Unknow
Naro-Ana;0;naro1248;0;0;0;0;0;0;0;Unknow
//Ani;0;anii1246;0;0;0;0;0;0;0;Unknow
Kxoe;0;kxoe1243;0;xuu;0;0;0;I;L;Unknow
||Ani;0;anii1247;xuu;0;0;0;0;0;0;Unknow
Buga-Kxoe;0;buga1248;xuu;0;0;0;0;0;0;Unknow
Buma-Kxoe;0;buma1245;xuu;0;0;0;0;0;0;Unknow
Kxoedam;0;kxoe1244;xuu;0;0;0;0;0;0;Unknow
||Xo-Kxoe;0;xokx1238;xuu;0;0;0;0;0;0;Unknow
||Xom-Kxoe;0;xomk1238;xuu;0;0;0;0;0;0;Unknow
Ana;0;anaa1239;0;0;0;0;0;0;0;Unknow
Naro;0;naro1249;0;nhr;0;0;0;I;L;10K-100K
//Gana;0;gana1274;0;0;0;0;0;0;0;Unknow
/Gwi;0;gwii1239;0;0;0;0;0;0;0;Unknow
Domkhoe;0;domk1238;gnk;0;0;0;0;0;0;Unknow
G||aakhwe;0;gaak1238;gnk;0;0;0;0;0;0;Unknow
G||anakhwe;0;gana1275;gnk;0;0;0;0;0;0;Unknow
|Khessákhoe;0;khes1242;gnk;0;0;0;0;0;0;Unknow
Khute;0;khut1242;gwj;0;0;0;0;0;0;Unknow
Nharo;0;ging1242;nhr;0;0;0;0;0;0;Unknow
/=Haba;0;qabe1238;nhr;0;0;0;0;0;0;Unknow
Ts'aokhoe;0;tsao1238;nhr;0;0;0;0;0;0;Unknow
Zorotua;0;zoro1243;kwz;0;0;0;0;0;0;Unknow
Aird Hills;0;aird1238;prm;0;0;0;0;0;0;Unknow
Porome;0;poro1255;prm;0;0;0;0;0;0;Unknow
Towa;0;jeme1245;0;0;0;0;0;0;0;Unknow
Tewa;0;tewa1261;0;0;0;0;0;0;0;Unknow
Tiwa-Piro;0;tiwa1254;0;0;0;0;0;0;0;Unknow
Arizona Tewa;0;ariz1237;0;0;0;0;0;0;0;Unknow
Rio Grande Tewa;0;tewa1260;0;0;0;0;0;0;0;Unknow
Hano (USA);0;hano1247;0;0;0;0;0;0;0;Unknow
Nambe;0;namb1296;tew;0;0;0;0;0;0;Unknow
Pojoaque;0;pojo1241;tew;0;0;0;0;0;0;Unknow
San Ildefonso;0;sani1273;tew;0;0;0;0;0;0;Unknow
San Juan (USA);0;sanj1276;tew;0;0;0;0;0;0;Unknow
Santa Clara;0;sant1421;tew;0;0;0;0;0;0;Unknow
Tesuque;0;tesu1245;tew;0;0;0;0;0;0;Unknow
Piro;0;piro1248;0;pie;0;0;0;I;E;Unknow
Tiwa;0;tiwa1255;0;lax;0;0;0;I;L;Unknow
Southern Tiwa;0;sout2961;0;tix;0;0;0;I;L;Unknow
Taos-Picuris;0;taos1246;0;0;0;0;0;0;0;Unknow
Isleta;0;isle1245;tix;0;0;0;0;0;0;Unknow
Sandia;0;sand1277;tix;0;0;0;0;0;0;Unknow
Taos Northern Tiwa;0;nort1550;0;0;0;0;0;0;0;Unknow
Picuris Northern Tiwa;0;picu1248;0;0;0;0;0;0;0;Unknow
Taos;0;taos1236;twf;0;0;0;0;0;0;Unknow
Bamu;0;bamu1257;0;bcf;0;0;0;I;L;<10K
Northeast Kiwai;0;nort2930;0;kiw;0;0;0;I;L;10K-100K
Southern Kiwai;0;sout2949;0;kjd;0;0;0;I;L;10K-100K
Turama-Kerewo;0;tura1266;0;0;0;0;0;0;0;Unknow
Waboda;0;wabo1241;0;kmx;0;0;0;I;L;Unknow
Gama;0;gama1254;bcf;0;0;0;0;0;0;Unknow
Lower Bamu;0;lowe1421;bcf;0;0;0;0;0;0;Unknow
Nuhiro;0;nuhi1238;bcf;0;0;0;0;0;0;Unknow
Sisiame;0;sisi1249;bcf;0;0;0;0;0;0;Unknow
Upper Bamu;0;uppe1434;bcf;0;0;0;0;0;0;Unknow
Arigibi;0;arig1248;kiw;0;0;0;0;0;0;Unknow
Gibaio;0;giba1246;kiw;0;0;0;0;0;0;Unknow
Kope;0;kope1239;kiw;0;0;0;0;0;0;Unknow
Urama;0;uram1241;kiw;0;0;0;0;0;0;Unknow
Coast Kiwai;0;coas1298;kjd;0;0;0;0;0;0;Unknow
Daru Kiwai;0;daru1245;kjd;0;0;0;0;0;0;Unknow
Doumori;0;doum1239;kjd;0;0;0;0;0;0;Unknow
Eastern Kiwai;0;east2521;kjd;0;0;0;0;0;0;Unknow
Island Kiwai;0;isla1274;kjd;0;0;0;0;0;0;Unknow
Southern Coast Kiwai;0;sout2950;kjd;0;0;0;0;0;0;Unknow
Kerewo;0;kere1286;0;kxz;0;0;0;I;L;<10K
Morigi;0;mori1271;0;mdb;0;0;0;I;L;Unknow
Gibario;0;giba1247;kxz;0;0;0;0;0;0;Unknow
Baraic;0;bara1376;0;0;0;0;0;0;0;Unknow
Koiaric;0;koia1261;0;0;0;0;0;0;0;Unknow
Barai-Namiae;0;bara1377;0;0;0;0;0;0;0;Unknow
Ese;0;esee1247;0;mcq;0;0;0;I;L;10K-100K
Ömie;0;omie1241;0;aom;0;0;0;I;L;<10K
Namiae;0;nami1258;0;nvm;0;0;0;I;L;<10K
Barai;0;nucl1630;0;bbb;0;0;0;I;L;<10K
Birarie;0;bira1255;bbb;0;0;0;0;0;0;Unknow
Muguani;0;mugu1243;bbb;0;0;0;0;0;0;Unknow
Afore;0;afor1239;mcq;0;0;0;0;0;0;Unknow
Akabafa;0;akab1250;mcq;0;0;0;0;0;0;Unknow
Averi;0;aver1239;mcq;0;0;0;0;0;0;Unknow
Chimona;0;chim1299;mcq;0;0;0;0;0;0;Unknow
Dea (Ese);0;deaa1243;mcq;0;0;0;0;0;0;Unknow
Jimuni;0;jimu1237;mcq;0;0;0;0;0;0;Unknow
Karira;0;kari1308;mcq;0;0;0;0;0;0;Unknow
Mesari;0;mesa1247;mcq;0;0;0;0;0;0;Unknow
Minjori;0;minj1241;mcq;0;0;0;0;0;0;Unknow
Muaturaina;0;muat1238;mcq;0;0;0;0;0;0;Unknow
Nami;0;nami1257;mcq;0;0;0;0;0;0;Unknow
Numba;0;numb1248;mcq;0;0;0;0;0;0;Unknow
Oko (Papua New Guinea);0;okoo1246;mcq;0;0;0;0;0;0;Unknow
Wakue;0;waku1239;mcq;0;0;0;0;0;0;Unknow
Asapa;0;asap1239;aom;0;0;0;0;0;0;Unknow
Gora-Bomahouji;0;gora1266;aom;0;0;0;0;0;0;Unknow
Zuwadza;0;zuwa1238;aom;0;0;0;0;0;0;Unknow
Biage-Mountain Koiali;0;biag1235;0;0;0;0;0;0;0;Unknow
Koita-Koiari;0;koit1243;0;0;0;0;0;0;0;Unknow
Biage;0;biag1234;0;bdf;0;0;0;I;L;Unknow
Mountain Koiali;0;moun1252;0;kpx;0;0;0;I;L;<10K
Grass Koiari;0;gras1249;0;kbk;0;0;0;I;L;Unknow
Koitabu;0;koit1244;0;kqi;0;0;0;I;L;Unknow
Hogeri;0;hoge1238;kbk;0;0;0;0;0;0;Unknow
Lahada;0;laha1254;kbk;0;0;0;0;0;0;Unknow
Omani;0;oman1238;kbk;0;0;0;0;0;0;Unknow
East Koita;0;east2517;kqi;0;0;0;0;0;0;Unknow
West Koita;0;west2601;kqi;0;0;0;0;0;0;Unknow
Kimaama-Riantana;0;kima1245;0;0;0;0;0;0;0;Unknow
Ndom;0;ndom1245;0;nqm;0;0;0;I;L;Unknow
Kimaama;0;kima1246;0;kig;0;0;0;I;L;Unknow
Kol;0;koll1254;kol;0;0;0;0;0;0;Unknow
Sui (Papua New Guinea);0;suii1244;kol;0;0;0;0;0;0;Unknow
Gwama;0;kwam1249;0;0;0;0;0;0;0;Unknow
Central Koman;0;opuu1238;0;0;0;0;0;0;0;Unknow
Highland Gwama;0;high1291;kmq;0;0;0;0;0;0;Unknow
Lowland Gwama;0;lowl1272;kmq;0;0;0;0;0;0;Unknow
Dana-Opo;0;dana1255;0;0;0;0;0;0;0;Unknow
Komo-Uduk;0;twam1235;0;0;0;0;0;0;0;Unknow
Dana;0;buld1238;0;0;0;0;0;0;0;Unknow
Opo;0;opuu1239;0;0;0;0;0;0;0;Unknow
Bikol Opo;0;biko1241;lgn;0;0;0;0;0;0;Unknow
Bilugu-Modin;0;bilu1246;lgn;0;0;0;0;0;0;Unknow
Pame-Kigile;0;pame1261;lgn;0;0;0;0;0;0;Unknow
Pilakoy;0;pila1247;lgn;0;0;0;0;0;0;Unknow
Bilugu Opo;0;bilu1247;lgn;0;0;0;0;0;0;Unknow
Modin;0;modi1234;lgn;0;0;0;0;0;0;Unknow
Kigile-Kusgilo;0;kusg1238;lgn;0;0;0;0;0;0;Unknow
Pame Opo;0;pame1262;lgn;0;0;0;0;0;0;Unknow
Komo (Sudan-Ethiopia);0;komo1258;0;0;0;0;0;0;0;Unknow
Uduk;0;uduk1239;0;udu;0;0;0;I;L;10K-100K
Northern Uduk;0;nort3337;udu;0;0;0;0;0;0;Unknow
Yabus Uduk;0;yabu1235;udu;0;0;0;0;0;0;Unknow
Bonya Uduk;0;bony1234;udu;0;0;0;0;0;0;Unknow
Chali Uduk;0;chal1268;udu;0;0;0;0;0;0;Unknow
Yaben (Konda);0;kond1303;0;0;0;0;0;0;0;Unknow
Jejueo;0;jeju1234;0;jje;0;0;0;I;L;<10K
Cholla-Kyongsang;0;chol1288;kor;0;0;0;0;0;0;Unknow
Chungchong-Central Korean;0;chun1248;kor;0;0;0;0;0;0;Unknow
Hamgyong-Pyongan;0;hamg1239;kor;0;0;0;0;0;0;Unknow
Middle Korean;0;midd1372;kor;0;0;0;0;0;0;Unknow
Seoul;0;seou1239;kor;0;0;0;0;0;0;Unknow
Jollado;0;chol1278;kor;0;0;0;0;0;0;Unknow
Kyongsangdo;0;kyon1247;kor;0;0;0;0;0;0;Unknow
Ch'ungch'ongdo;0;chun1247;kor;0;0;0;0;0;0;Unknow
Hwanghaedo;0;hwan1238;kor;0;0;0;0;0;0;Unknow
Hamgyongdo;0;hamg1238;kor;0;0;0;0;0;0;Unknow
P'yong'ando;0;pyon1239;kor;0;0;0;0;0;0;Unknow
Early Middle Korean;0;earl1249;kor;0;0;0;0;0;0;Unknow
Late Middle Korean;0;late1258;kor;0;0;0;0;0;0;Unknow
Aja (South Sudan);0;ajas1235;0;aja;0;0;0;I;L;Unknow
Kreshic;0;kres1241;0;0;0;0;0;0;0;Unknow
Dongo Kresh;0;dong1296;0;0;0;0;0;0;0;Unknow
Kresh-Woro;0;gbay1288;0;0;0;0;0;0;0;Unknow
Kresh;0;gbay1292;krs;0;0;0;0;0;0;Unknow
Woro (South Sudan);0;woro1259;krs;0;0;0;0;0;0;Unknow
Kresh Ndogo;0;gbay1289;krs;0;0;0;0;0;0;Unknow
Kresh Hofra;0;gbay1290;krs;0;0;0;0;0;0;Unknow
Ngbongbo;0;gbay1291;krs;0;0;0;0;0;0;Unknow
